1946.,128.
1960.,306.
1194.,673.
1144.,695.
84.,897.
559.,116.
1240.,525.
622.,223.
1826.,169.
1068.,742.
578.,148.
425.,303.
190.,625.
373.,486.
468.,707.
1270.,289.
1643.,447.
1263.,257.
1097.,147.
1018.,882.
308.,554.
1765.,715.
353.,638.
1799.,267.
598.,971.
1110.,870.
1744.,588.
1979.,256.
1661.,428.
1237.,311.
1553.,571.
612.,832.
993.,455.
224.,939.
2000.,200.
1933.,893.
267.,536.
1906.,379.
848.,500.
435.,497.
1763.,662.
1949.,323.
1196.,248.
1335.,930.
872.,1007.
1308.,596.
1773.,933.
426.,669.
1122.,862.
916.,747.
2001.,222.
541.,23.
230.,558.
1777.,256.
1826.,761.
646.,393.
1077.,647.
1209.,612.
362.,482.
566.,796.
1904.,309.
1313.,932.
862.,965.
667.,1014.
1263.,277.
1839.,305.
1079.,935.
623.,1007.
537.,98.
442.,948.
554.,794.
547.,956.
459.,494.
1801.,931.
1673.,382.
1201.,263.
1968.,351.
846.,501.
811.,926.
1184.,216.
1005.,448.
1018.,404.
680.,289.
540.,918.
1335.,923.
1651.,490.
1181.,634.
1542.,559.
554.,106.
225.,582.
368.,490.
231.,558.
534.,871.
1898.,390.
1997.,234.
1776.,820.
801.,924.
589.,998.
1586.,581.
195.,641.
1096.,869.
1131.,933.
156.,728.
490.,893.
96.,900.
1676.,416.
1796.,730.
296.,627.
178.,634.
1267.,928.
477.,715.
371.,927.
681.,298.
1935.,909.
1288.,251.
2012.,334.
589.,926.
1738.,426.
2002.,329.
558.,795.
1048.,661.
1859.,153.
615.,1002.
1039.,370.
309.,526.
743.,898.
1284.,244.
1795.,712.
753.,1009.
1364.,937.
489.,494.
381.,374.
494.,493.
285.,926.
616.,827.
1319.,922.
1295.,267.
942.,777.
189.,653.
672.,253.
1889.,827.
1928.,397.
917.,747.
588.,906.
1906.,291.
1684.,404.
158.,867.
1092.,845.
1465.,559.
1923.,902.
547.,935.
914.,696.
1924.,370.
1283.,516.
1515.,509.
874.,967.
505.,38.
383.,403.
904.,724.
1260.,922.
95.,859.
528.,755.
1443.,574.
545.,79.
1202.,911.
389.,929.
648.,1014.
981.,737.
1741.,146.
919.,683.
1896.,863.
1200.,261.
1069.,649.
91.,888.
1060.,734.
817.,927.
331.,518.
186.,656.
1773.,461.
1194.,602.
1953.,136.
1084.,896.
1795.,711.
1414.,603.
562.,989.
429.,856.
1690.,571.
112.,913.
1109.,936.
1037.,278.
1340.,946.
1642.,520.
881.,635.
1056.,239.
1750.,679.
1209.,914.
1649.,422.
319.,521.
1821.,752.
1672.,385.
1668.,426.
843.,548.
1120.,152.
196.,783.
1969.,379.
990.,806.
1096.,888.
1331.,940.
1801.,707.
1051.,756.
1045.,745.
1968.,351.
1725.,421.
451.,495.
1195.,226.
1062.,716.
1093.,873.
1062.,203.
1190.,905.
591.,797.
1765.,451.
1316.,928.
1286.,248.
540.,940.
553.,751.
717.,1008.
1320.,534.
1902.,810.
64.,850.
352.,537.
1883.,157.
1302.,293.
284.,594.
1989.,237.
751.,904.
1514.,516.
1737.,939.
1315.,597.
1383.,607.
1966.,350.
1642.,519.
344.,552.
663.,239.
1575.,583.
1653.,510.
1012.,446.
1546.,563.
695.,968.
628.,912.
1052.,837.
1029.,390.
607.,850.
1154.,928.
1735.,939.
1350.,923.
413.,929.
